Row,Anon Student Id,Session Id,Time,Duration (sec),Student Response Type,Student Response Subtype,Tutor Response Type,Tutor Response Subtype,Level (Unit),Problem Name,Problem View,Problem Start Time,Step Name,Attempt At Step,Outcome,Selection,Action,Input,Feedback Text,Feedback Classification,Help Level,Condition Name,KC (Step),KC Category (Step),KC (Problem),KC Category (Problem),KC (ActualSkill),KC Category (ActualSkill),KC (Default),KC Category (Default),KC (Single-KC),KC Category (Single-KC),KC (Unique-step),KC Category (Unique-step),School,Class,CF (ACTION),ExampleProblemTypeQuestion,Problem From Examples Tab?,Quiz ID,Problem from Failed Quiz Questions?,Count of Quiz Problems per Block,Metatutor Hint Followed?,Problem Category,Full Skillometer Opp Count,CF (ACTION_TYPE),CF (DURATION),CF (INFO),CF (RESULT),CF (STATUS),CF (STUDENT_LOG_COUNT),CF (USERID),CF (date),CF (tool_event_time)
755,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45616,0.2,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3,4,UNGRADED,,,,,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC75,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,487,,2 rules found,Tutoring,143,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:56:52.660
757,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45616,0.2,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3,5,INCORRECT,dorminTable3_C1R1,UpdateTable,'divide 7,,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,divide-SimStudent,divide,add-SimStudent,add,Single-KC,,KC75,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,0,Tutoring,144,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:56:52.792
758,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45616,0.2,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3,6,CORRECT,dorminTable3_C1R1,UpdateTable,'add 7,,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,add-SimStudent,add,add-SimStudent,add,Single-KC,,KC75,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,1,Tutoring,145,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:56:52.825
3831,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:56,73,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'x-7=3,1,1/11/14 10:52,'x-7=3,1,INCORRECT,dorminTable3_C1R1,UpdateTable,'divide 7,Can I enter divide 7 for the transformation here?,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,divide-SimStudent,divide,add-SimStudent,add,Single-KC,,KC61,,Pilot,Pilot,Sim Student Requesting Confirmation of Input,,,,,,,,,SIM_STUDENT_INFO_RECEIVED,,,,Tutoring,146,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:56:53.426
759,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45617,1,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3,7,UNGRADED,,,,Anna: Can I enter divide 7 for the transformation here?,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC75,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,147,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:56:53.464
760,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45627,9,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3,8,UNGRADED,,,,Me: No,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC75,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,148,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:02.826
28,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45627,116,ATTEMPT,Student Meta,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3,1,CORRECT,dorminTable3_C1R1,UpdateTable,'divide 7,Can I enter divide 7 for the transformation here?,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,divide-Student,divide,add-Student,add,Single-KC,,KC30,,Pilot,Pilot,Student Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_INFO_RECEIVED,9633,,Error Action,Tutoring,149,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:02.885
762,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45628,0.25,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3,9,UNGRADED,dorminTable3_C1R1,UpdateTable,'divide 7,,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,divide-SimStudent,divide,,,Single-KC,,KC75,,Pilot,Pilot,Negative Example Received,,,,,,,,,SIM_STUDENT_LEARNING,,,"FOA:[x-7, 3]",Tutoring,150,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:03.079
763,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45628,0.25,ATTEMPT,Student,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3,10,INCORRECT,no,ButtonPressed,'-1,,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,no-Student,no,yes-Student,yes,Single-KC,,KC75,,Pilot,Pilot,Metatutor Model Traced,,,,,,,,,SIM_STUDENT_METATUTOR,,,simst-feedback-request-provide-positive-feedback,Tutoring,151,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:03.147
764,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45628,0.25,ATTEMPT,Student,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3,11,CORRECT,no,ButtonPressed,'-1,,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,no-Student,no,no-Student,no,Single-KC,,KC75,,Pilot,Pilot,Metatutor Model Traced,,,,,,,,,SIM_STUDENT_METATUTOR,,,simst-feedback-request-provide-negative-feedback,Tutoring,152,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:03.278
3832,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:57,10,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'x-7=3,1,1/11/14 10:52,'x-7=3,2,CORRECT,dorminTable3_C1R1,UpdateTable,'add 7,"Oops, okay, then I'll say add 7 for the transformation.  Do you agree?",,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,add-SimStudent,add,add-SimStudent,add,Single-KC,,KC61,,Pilot,Pilot,Sim Student Requesting Confirmation of Input,,,,,,,,,SIM_STUDENT_INFO_RECEIVED,,,,Tutoring,153,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:03.406
761,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45628,0.25,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3,12,UNGRADED,,,,"Anna: Oops, okay, then I'll say add 7 for the transformation.  Do you agree?",,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC75,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,154,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:03.593
765,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45633,1.333,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3,13,UNGRADED,,,,Me: Yes,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC75,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,155,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:07.465
29,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45633,5,ATTEMPT,Student Meta,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3,2,CORRECT,dorminTable3_C1R1,UpdateTable,'add 7,"Oops, okay, then I'll say add 7 for the transformation.  Do you agree?",,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,add-Student,add,add-Student,add,Single-KC,,KC30,,Pilot,Pilot,Student Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_INFO_RECEIVED,4115,,Correct Action,Tutoring,156,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:07.516
766,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45633,1.333,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3,14,UNGRADED,dorminTable3_C1R1,UpdateTable,'add 7,,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,add-SimStudent,add,,,Single-KC,,KC75,,Pilot,Pilot,Positive Example Received,,,,,,,,,SIM_STUDENT_LEARNING,,,"FOA:[MAIN::cell|dorminTable3_C1R1|add 7, MAIN::cell|dorminTable1_C1R1|x-7, MAIN::cell|dorminTable2_C1R1|3]",Tutoring,157,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:07.727
767,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45633,1.333,ATTEMPT,Student,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3,15,CORRECT,yes,ButtonPressed,'-1,,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,yes-Student,yes,yes-Student,yes,Single-KC,,KC75,,Pilot,Pilot,Metatutor Model Traced,,,,,,,,,SIM_STUDENT_METATUTOR,,,simst-feedback-request-provide-positive-feedback,Tutoring,158,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:07.783
768,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45634,0.167,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3,16,UNGRADED,,,,,,,MetaTutor,'v-N=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC75,,Pilot,Pilot,Step Completed,,,,,,,,,SIM_STUDENT_STEP,16035,,,Tutoring,159,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:08.134
769,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45634,0.167,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],1,UNGRADED,,,,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,New Step Started,,,,,,,,,SIM_STUDENT_STEP,,,,Tutoring,160,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:08.168
770,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45634,0.167,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],2,UNGRADED,,,,Anna: Let's see...,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,161,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:08.199
771,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45634,0.167,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],3,UNGRADED,,,,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,618,,2 rules found,Tutoring,162,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:08.849
772,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45634,0.167,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],4,CORRECT,dorminTable1_C1R2,UpdateTable,'x,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC52,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,0,Tutoring,163,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:08.894
773,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45634,0.167,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],5,CORRECT,dorminTable2_C1R2,UpdateTable,'10,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC52,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,1,Tutoring,164,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:08.927
3833,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:57,6,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'x-7=3,1,1/11/14 10:52,'x-7=3[add 7],1,CORRECT,dorminTable1_C1R2,UpdateTable,'x,Would it be good to put x on the left-hand side?,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC41,,Pilot,Pilot,Sim Student Requesting Confirmation of Input,,,,,,,,,SIM_STUDENT_INFO_RECEIVED,,,,Tutoring,165,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:09.247
774,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45635,1,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],6,UNGRADED,,,,Anna: Would it be good to put x on the left-hand side?,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,166,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:09.278
775,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.4564,4,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],7,UNGRADED,,,,Me: Yes,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,167,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:13.911
30,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.4564,6,ATTEMPT,Student Meta,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],1,CORRECT,dorminTable1_C1R2,UpdateTable,'x,Would it be good to put x on the left-hand side?,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,add-typein-Student,add-typein,add-typein-Student,add-typein,Single-KC,,KC14,,Pilot,Pilot,Student Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_INFO_RECEIVED,4879,,Correct Action,Tutoring,168,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:13.949
779,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45641,0.2,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],8,UNGRADED,dorminTable1_C1R2,UpdateTable,'x,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,add-typein-SimStudent,add-typein,,,Single-KC,,KC52,,Pilot,Pilot,Positive Example Received,,,,,,,,,SIM_STUDENT_LEARNING,,,"FOA:[MAIN::cell|dorminTable1_C1R2|x, MAIN::cell|dorminTable1_C1R1|x-7, MAIN::cell|dorminTable3_C1R1|add 7]",Tutoring,169,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:14.142
780,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45641,0.2,ATTEMPT,Student,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],9,CORRECT,yes,ButtonPressed,'-1,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,yes-Student,yes,yes-Student,yes,Single-KC,,KC52,,Pilot,Pilot,Metatutor Model Traced,,,,,,,,,SIM_STUDENT_METATUTOR,,,simst-feedback-request-provide-positive-feedback,Tutoring,170,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:14.213
776,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45641,0.2,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],10,UNGRADED,,,,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,Step Completed,,,,,,,,,SIM_STUDENT_STEP,6387,,,Tutoring,171,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:14.584
777,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45641,0.2,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],11,UNGRADED,,,,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,New Step Started,,,,,,,,,SIM_STUDENT_STEP,,,,Tutoring,172,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:14.613
778,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45641,0.2,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],12,UNGRADED,,,,Anna: So...,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,173,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:14.646
781,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45642,0.333,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],13,UNGRADED,,,,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,626,,1 rules found,Tutoring,174,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:15.307
783,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45642,0.333,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],14,CORRECT,dorminTable2_C1R2,UpdateTable,'10,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC52,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,0,Tutoring,175,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:15.344
3834,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:57,6,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'x-7=3,1,1/11/14 10:52,'x-7=3[add 7],2,CORRECT,dorminTable2_C1R2,UpdateTable,'10,I think I should put 10 on the right-hand side. Am I right?,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,add-typein-SimStudent,add-typein,add-typein-SimStudent,add-typein,Single-KC,,KC41,,Pilot,Pilot,Sim Student Requesting Confirmation of Input,,,,,,,,,SIM_STUDENT_INFO_RECEIVED,,,,Tutoring,176,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:15.548
782,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45642,0.333,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],15,UNGRADED,,,,Anna: I think I should put 10 on the right-hand side. Am I right?,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,177,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:15.746
784,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.4565,2.333,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],16,UNGRADED,,,,Me: Yes,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,178,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:22.387
31,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.4565,9,ATTEMPT,Student Meta,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],2,CORRECT,dorminTable2_C1R2,UpdateTable,'10,I think I should put 10 on the right-hand side. Am I right?,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,add-typein-Student,add-typein,add-typein-Student,add-typein,Single-KC,,KC14,,Pilot,Pilot,Student Verified Correctness of Sim Student Input,,,,,,,,,SIM_STUDENT_INFO_RECEIVED,6890,,Correct Action,Tutoring,179,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:22.433
786,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.4565,2.333,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],17,UNGRADED,dorminTable2_C1R2,UpdateTable,'10,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,add-typein-SimStudent,add-typein,,,Single-KC,,KC52,,Pilot,Pilot,Positive Example Received,,,,,,,,,SIM_STUDENT_LEARNING,,,"FOA:[MAIN::cell|dorminTable2_C1R2|10, MAIN::cell|dorminTable2_C1R1|3, MAIN::cell|dorminTable3_C1R1|add 7]",Tutoring,180,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:22.617
785,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.4565,2.333,ATTEMPT,Student,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],18,CORRECT,yes,ButtonPressed,'-1,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,yes-Student,yes,yes-Student,yes,Single-KC,,KC52,,Pilot,Pilot,Metatutor Model Traced,,,,,,,,,SIM_STUDENT_METATUTOR,,,simst-feedback-request-provide-positive-feedback,Tutoring,181,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:22.676
787,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45652,0.2,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x-7=3[add 7],19,UNGRADED,,,,,,,MetaTutor,'v-N=N[add N],Typein,'v-N=N,OneStep,,,,,Single-KC,,KC52,,Pilot,Pilot,Step Completed,,,,,,,,,SIM_STUDENT_STEP,8394,,,Tutoring,182,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:23.039
788,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45652,0.2,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,1,UNGRADED,,,,,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,New Step Started,,,,,,,,,SIM_STUDENT_STEP,,,,Tutoring,183,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:23.069
789,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45652,0.2,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,2,UNGRADED,,,,Anna: If I do that...,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Chat Dialog Entered,,,,,,,,,SIM_STUDENT_DIALOGUE,,,,Tutoring,184,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:23.099
790,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45652,0.2,HINT_REQUEST,,HINT_MSG,,simStSession,'x-7=3,1,41650.45282,'x=10,3,UNGRADED,,,,,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,,,,,Single-KC,,KC7,,Pilot,Pilot,Activation Rules Determined,,,,,,,,,SIM_STUDENT_LEARNING,667,,1 rules found,Tutoring,185,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:23.800
791,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,41650.45652,0.2,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'x-7=3,1,41650.45282,'x=10,4,CORRECT,done,ButtonPressed,'-1,,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,done-SimStudent,done,done-SimStudent,done,Single-KC,,KC7,,Pilot,Pilot,Activation Rule Considered,,,,,,,,,SIM_STUDENT_LEARNING,,,0,Tutoring,186,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:23.836
3835,Stu_4859d45f3584129c213ebcaee76550a4,L61372f37:1438200bc43:-8000,1/11/14 10:57,9,ATTEMPT,SimStudent,RESULT,Logged Only,simStSession,'x-7=3,1,1/11/14 10:52,'x=10,1,CORRECT,done,ButtonPressed,'-1,I think I've solved the problem. Is that right?,,,MetaTutor,'v=N,Transformation,'v-N=N,OneStep,done-SimStudent,done,done-SimStudent,done,Single-KC,,KC7,,Pilot,Pilot,Sim Student Requesting Confirmation of Input,,,,,,,,,SIM_STUDENT_INFO_RECEIVED,,,,Tutoring,187,ssmtJan14-p02,2014-01-11 Sat,2014-01-11-10:57:24.026
